osmid,risk_lvl
"[4935343197, 4935343198, 4935343195, 4935343196]",1
3459088045,1
"[1447469054, 1447469062]",1
"[1447469641, 1447469640, 4637203945, 4637203947]",2
"[1882270726, 1882270719, 1882270745, 1882270774, 1882270757]",1
"[4637203949, 3253488768, 4637203946]",1
4637203943,2
1448522122,1
1448662346,2
3253488765,1
1448522126,1
6025975040,1
1448522124,1
"[4353560255, 4353560256, 4353560271, 4353560257, 6026047004, 4353560275, 4353560272, 4353560277]",1
2987342215,1
"[1962473993, 1448653001, 2987342214]",0
1962473986,0
1448660389,0
1448669573,0
6025625706,0
6025625709,0
7944831218,0
6025625707,1
5554129280,1
"[1448653000, 6025975022, 6025974879, 5297161570, 5297161573, 6025975019, 6025975021, 6025975020]",1
6025975041,0
5297161590,0
5297161584,0
"[5297161551, 5297161553, 5297161552, 5297161559, 6025975012]",1
1448680143,1
4637203959,2
"[1448660390, 1448720690]",1
"[1448738120, 1449318530]",1
1448662344,1
4637203951,1
"[1448680141, 4637203953]",2
1448685759,0
5720768531,1
"[5297161532, 4637203954]",0
3253488769,1
3253488770,2
3253461467,0
"[1449318531, 2751615248]",0
1449320113,1
"[1836999251, 2751594048]",2
2751594053,2
"[1449318532, 5728192081, 5728192054, 5728192118, 3253457882, 5728192116, 5728192117, 5728192065, 5728192104, 5728192075, 5728192108, 5728192096, 5728192086, 5728192102]",0
5728192051,1
"[5322020952, 4308872644, 5736668319]",1
1836999240,0
3253457879,0
5728192053,1
1453625413,1
3253457883,1
4309771908,1
1449319674,1
"[3253457881, 3253457872]",1
4043664895,1
3253457876,0
"[3253457874, 6427237627]",1
"[4043664891, 6046495528, 6046495519, 6046495527, 4610021083, 6046495523, 4610021084, 6046495532, 4610021085, 4610021086, 6046495537, 6046495535]",0
"[1449319676, 5557763574]",1
5728209755,1
"[3256628277, 1449320114]",1
4353587509,1
"[4353587378, 6257778743, 4308310228, 4353587388, 4353587372, 4353587375, 6257778744, 4353587382, 4353587492, 4353587498]",1
5728192048,0
3256628278,1
3256628286,0
5272551014,1
1449319677,1
8853077626,1
8853077631,1
3253457880,1
8853077625,1
8853077632,1
"[5736670154, 3256628282]",0
5736670153,0
1453625412,2
5728192049,0
3256628280,0
5728192052,0
1453625415,0
10923510109,0
10923510112,0
10923510114,0
1453625417,0
5728192050,0
2799126335,1
3923006922,3
1458561625,0
1836994958,0
1836994948,1
1836995029,1
1836995144,1
1836995133,1
1459664434,1
9446170226,1
"[9446159712, 9446159706]",0
"[10311667316, 9446159707]",0
9446170227,1
1478916153,1
9946279485,0
7944831240,0
9446159645,2
9446159648,0
9446159660,0
9946279487,2
9946279488,0
"[1701409053, 1701409108, 1701409062, 1841605995, 6191486298, 1701409134, 1701409131, 6191486299, 1734270856, 1701409154, 1701409152, 1841606020]",1
1462119346,1
1882271130,0
"[1882271134, 6270895443]",1
1841705192,1
1474987132,1
1474987137,0
1474987136,1
5955024396,1
"[5955024397, 6045845847]",2
"[1474987135, 6025975046]",2
6045845852,1
1474987133,1
4695195159,1
6026047028,2
4695195153,1
4695195179,1
6025975042,1
8333162967,1
"[5297161605, 6045845850]",1
"[1478906862, 4695087315]",0
"[4695087319, 4695087318]",1
7621323974,0
"[1478915901, 10923510169]",2
9446159702,1
8870943324,1
"[2905269162, 9203972318, 2905269163, 2905269164, 9203871204, 8870943331, 10923510159, 9203871202, 9203871205, 9203871203, 9203871209, 9203871214, 9203871215]",1
9446159701,1
"[10311658864, 9446159705, 10311658865]",1
7621323983,1
1478916170,1
10923510158,1
"[9203972322, 9446159700, 9446159699]",1
9446170225,1
9446170231,0
9446170224,1
11235204993,0
10923510179,0
4574142232,1
1573832582,1
1573832701,1
1573832717,2
1573832680,1
1573836493,1
"[1573832641, 1573888839]",1
"[1573832748, 1573889094, 1573889302, 1845173124]",1
5639841069,0
5639840840,0
1573889533,0
"[1574708974, 1574708954]",0
1575463845,0
1836758948,0
"[6277993928, 6277993913, 6277993914]",0
"[3463234277, 4812548185]",0
1836599403,0
1836599461,0
1590550357,0
1836554562,0
1836599440,0
1836599388,2
3803621064,0
1836599400,0
1886045639,1
5386939960,1
"[1592902905, 1836874030, 1836874066, 1836874045]",0
1836874123,0
1836874199,2
1836874113,0
1836874159,1
1666761121,1
1858215929,1
1858216158,2
1858216119,2
1841605992,1
4574685129,1
"[1834371993, 1704813252]",1
1882271081,1
1841605988,1
"[1834371986, 6249011042, 6249011033, 1834371995]",1
1858602037,1
1858602073,1
1722525912,0
6257697268,0
1731451662,0
1736354810,1
6244107487,0
"[1736354831, 7676030984, 7676055697, 7676055701, 7676030983, 7676055687, 7676055692, 8447836917, 7676055688, 7676055691, 7676055696, 8447836920, 8447836937, 8447836923, 8447836929, 8447836933]",0
1835455867,0
8965734502,0
"[8282346879, 10132414993, 8282346884]",0
1769334906,1
1769336673,1
1769336672,1
1769337207,1
1832532114,1
1832532254,1
1832532302,2
1832532206,2
1832532130,1
1832532208,2
1832532225,1
1832532256,1
1832532194,2
1832532215,2
1832532269,1
5248923555,2
"[3312367269, 3527470531, 3527470537, 3527470538, 3527470539, 4610023070, 4610023061]",1
5248923559,1
5248923545,1
6200413320,1
1834371997,1
6244078257,1
"[6191594853, 6191594852]",1
5558058676,0
6244107491,0
1836725561,0
6263678643,1
1836725569,1
1836454948,1
6958955957,1
"[1836463209, 6257823424, 6257823428, 6257823425, 6257823430]",1
6257823436,1
1836463213,1
"[6271078190, 6271078187, 1884415682, 6271078185, 6271077284, 6271085813]",1
6271078193,1
1836874211,1
"[1886045638, 1836599452]",1
1836599420,1
1836599394,1
1836599477,1
1884415768,1
1836874068,1
3180131794,1
1836995024,1
1836994963,1
1836995080,1
1836995083,1
1836994962,1
1836994972,1
1836994974,1
1836995001,1
1836995132,2
1836999166,0
1836999174,0
1836999168,0
2751558028,0
1836999201,0
1836999188,2
1836999167,2
3252080267,1
3252080272,1
5820777692,1
2751558041,0
2751558043,1
"[1836999210, 5820777693]",0
1836999232,1
1836999208,3
3252080274,1
3252084625,1
1836999234,1
2751558026,1
2751558039,1
1836999239,0
1836999249,1
2751594025,0
"[5774017053, 3252084624, 3252084610, 3252084611, 4353560923, 3252084615, 3253427262, 4610023010, 3252084617, 4610023015, 3252084618, 4353560933, 5774017056, 6257778750, 4353560922, 4353560929, 4353560931, 4353560932, 4610022989, 4610023001, 4610022993, 4610022997, 4610023008]",1
3253427263,0
3253427268,0
1837791690,1
1837791833,1
1837791856,1
1837894495,1
1837894494,1
1837894487,1
1837894488,1
1837430142,1
1837905406,1
1837430155,0
1837905336,1
1837905381,0
1837905252,0
1837905303,2
1837905345,0
1837430199,0
1837905285,1
1837905330,2
1837905394,1
1837905388,1
1837905322,1
1837894483,1
1837905370,1
1837905404,1
1837907830,1
1837905373,1
6191732795,0
1837905354,0
1837907816,0
1837894493,0
"[1837894500, 6191696714, 6191696715, 6191696716, 1909583985, 1909583987, 1909583986, 1909583992, 1909583988, 1909583991]",0
"[6191696698, 1837894496, 6191696697]",0
6191732794,0
1837907826,0
"[1837907810, 6191696707]",1
1837905255,0
1837905246,3
1837905305,0
1837905259,1
1837905437,1
1837905434,1
1837905351,1
"[1837905343, 6191696706]",1
1837905375,1
1837905325,0
1837907811,1
1837907829,1
1837907818,1
1837907814,1
1837907828,1
6269308016,1
6269378209,1
6269292212,1
9832069438,2
9832069471,1
4881144208,1
1843882406,0
1843882409,0
6200367421,0
1845183324,0
5248918590,0
5248917834,0
2904394643,1
6189376527,1
1848971955,1
4950061551,1
4950061599,1
4950061579,1
8252041533,1
"[6246265244, 6246265245]",1
"[6246265256, 6246265251]",1
"[1849407360, 1849407355, 1849407364, 1849407366]",1
9243539874,1
1849468697,1
4362902214,1
246750877,1
6189685785,0
"[6189662406, 6189662405]",1
246750280,1
7729732002,1
5759690915,1
8422582984,1
1852155620,1
1852202799,1
5998528564,2
"[10132414992, 8282346886, 10132414994]",1
6244130134,1
6046032219,1
3923006920,1
6045879756,0
6045879750,1
6045879769,1
6190147535,3
6046131961,1
6244067137,1
3448002620,1
"[4993674094, 6200679217, 6200679206]",1
9249976428,1
9249976435,2
"[6248597688, 6248597687, 6241434233]",2
6241239466,2
2774072664,1
"[6227035456, 6227035457]",0
1857847306,0
1857847236,0
1857286437,1
1857478316,1
1857478337,1
1857478397,1
1857478420,1
"[1857847085, 1857847166]",1
1857847201,1
1857847256,2
1857847121,2
1857847325,0
1857847243,0
1857847090,1
8964732927,0
"[6207099759, 6207099769]",0
6241294731,1
3280746136,2
"[1858215777, 1858216118, 1858215823, 2774072974, 1858215940, 2774072982, 1858216035, 2774072999, 1858216073, 2774073006, 2774073018, 2774073005]",1
"[1858216216, 1858216141]",1
"[6241346068, 6241346067, 6241346064]",1
1858216147,1
1858215781,0
1858215962,2
1858216066,1
"[6241342257, 1858216113, 6241342252, 1858216179]",0
1858215921,1
1858215847,1
1858215869,0
"[1858216218, 4368617075]",0
4368617081,0
1858216154,0
"[4368617076, 4368617077]",0
"[4368617085, 4368617084]",0
4967109897,0
4967110056,1
4967109885,1
1858216146,2
"[1858216064, 4368617067]",0
4967109899,2
4368617068,1
4967110022,1
"[6200458922, 6200458921]",1
2657542850,1
1858544865,1
9549699974,1
2657542699,1
2657542698,0
6048928350,1
2657542766,1
3884288337,0
"[6048928356, 2657542706, 6048928352, 6048928341, 5611801580, 6048928351]",0
2657542843,0
2657542831,2
2657542711,1
9549699972,0
2657542702,1
1858567788,1
1858567773,2
2774073139,1
1858567778,1
1858567817,3
2774073136,1
"[5568220827, 2774073140]",3
1858567825,1
1858567780,0
1858567808,0
2774073134,2
"[1858567819, 2774073111, 2774073117]",0
1858567845,1
"[5568220828, 2774073142]",0
11133050484,0
2774073038,1
"[4571137993, 5568165235, 5568165251, 5568165238, 5568165239, 11063213819, 5568165243, 11063213820]",0
11133050483,0
"[11133080840, 11133080739]",0
"[5568220826, 2774073137]",1
4368617069,1
6189401924,0
3092507967,0
"[6201028939, 1859709751]",1
3092507968,1
6201028941,2
1859762930,1
"[2338871778, 2338871772]",1
"[2338871800, 1859762937, 2338871830, 6192164560, 2338871802, 2338871828, 11091403602, 11091403599, 6192164549, 6192164562]",1
2338871780,1
2338871768,1
"[2338871758, 9737580808]",1
2338871845,0
2338871782,1
9737718362,0
6192164582,1
2338871847,3
"[2338871863, 6192164552]",1
2338871861,1
1859763072,1
1859763048,1
6192164580,2
1859762957,1
"[2338871867, 1859762962]",2
1859763054,1
2338871865,1
2338871875,1
"[5908221500, 1859762967]",1
1859763005,1
6192164581,0
"[5908221494, 5908221493]",0
5908221505,0
2338871853,1
2338871859,2
2338871851,1
"[2338871810, 6192164793]",0
3294953861,0
3294953887,0
"[3294953886, 6189809771, 5278457118, 5278458634, 5278458622, 5278458623, 5278458626, 5278458633]",2
1859780166,0
1859780086,1
1859780173,1
1859780058,1
1859780044,1
5008551923,1
5008551906,1
"[5008549380, 5008551950]",1
1859780090,0
"[5008549386, 5008551946, 5008551877, 5008551846, 5008552007, 5008551845, 5008551970, 5008551859, 5008552001, 5008551984, 5008551934, 5008551949, 5008551979]",2
4935343211,0
6160571414,0
5721004827,0
1878600776,1
3459088570,1
3459088588,2
3459088562,1
5008551842,0
"[1860062983, 1860063027, 6189809768]",1
"[9030058801, 3459088853, 3459088854, 3459088879, 3459088872, 11096517424, 3459088883, 3459088900, 5774002567, 3459088887, 5774002561, 5774002564]",0
1859788384,1
"[2647123861, 5331010313]",1
2647123882,2
1860063021,1
6189809770,0
5008551918,0
1860063024,2
1860062985,2
1860062995,1
3019430541,1
3019430555,1
3019430543,1
5721004826,0
1860063039,1
3459089018,0
3019430560,0
1860063045,0
5721004828,1
1860063037,1
6189809758,1
"[3459089003, 5746036163, 3459089004, 3459089013, 3459089010]",1
3019430556,1
"[3459088976, 3459088988]",1
3459088972,1
"[3019430547, 3459089040]",1
6226850225,1
3709247117,1
1861742886,2
5779865952,1
1861888270,0
"[1862806314, 1862806327]",0
6192208255,1
"[1862806408, 6192208250]",1
3274723875,1
1862783815,1
1862783924,1
1862783892,1
1862783925,0
1862784020,1
1862783969,2
1862784059,1
"[6200780786, 6200780787, 6200780384, 6200780788, 6200780785]",0
1862784041,1
1862784056,1
1862784130,0
1862784090,0
1862784110,0
1862784152,0
1878600749,0
1862784173,1
1862784211,1
1862784203,1
1862784201,0
1862784189,1
1862784196,3
1862784221,0
1862784238,1
1862784245,1
1862784273,1
1862784239,2
1862784261,1
1862784279,0
1862784300,2
1862784321,1
1862784397,0
1862784337,1
1862784290,1
1862784339,1
1862784371,1
1862784407,1
1862784405,1
1862784409,1
1862793294,1
1878600747,1
1862793353,1
4815148559,1
"[1862793311, 6200775254, 1862793317, 1862793326, 1862793325, 6200775256, 6200775255, 1862793332, 1862793331, 1862793338, 6200775257]",1
"[6200775262, 1862793369, 4062228062, 1862793381, 6200775265, 6200775264, 1862793393, 6200775259, 6200775258, 6200775261, 6200775260, 6200775263]",1
4815148555,1
4815148569,1
5836666494,1
5836666491,1
1862793382,1
1862793408,1
4815148553,1
3222177622,0
4815148550,0
3222156880,0
3222161772,3
3222170884,0
6588507202,3
1862796670,2
6588507200,1
"[6192208257, 6192208260, 6192208256, 6192208261]",1
"[1862806471, 6278579786, 6278579787]",1
1862806240,2
1862806256,1
1862806257,0
1862806252,3
1862806293,1
"[1862806296, 1862806305, 1862806300, 1862806317, 1862806315]",2
1862806290,0
1862806291,2
"[6200786770, 1862806359, 1862806357, 1862806393, 6200786771, 6200786773, 1862806396, 1862806399, 6200786772, 6200786769]",1
"[1862806335, 1862806343]",0
"[1862806431, 1862806429, 1862806441, 1862806442]",1
"[1862806366, 1862806386]",1
"[6200786767, 1862806352, 1862806371, 1862806360, 6200786768, 6200786766, 1862806390, 6200786765, 1862806391, 1862806402, 6200786764]",0
4872182004,0
4872182002,1
1862806377,1
4872181995,1
1862806450,2
4872182059,1
1862806453,1
6200240049,0
4872182008,2
1862806413,2
1862806484,1
1862806447,1
1862806470,1
"[6200240051, 6200240053, 4872181975, 4872181976, 6200240050, 4872181984, 4872181982, 4872181988, 6200240052]",1
4872182060,0
1862806475,2
1862806507,1
1862806487,1
5003441846,1
1864288046,1
1864288065,1
5003441866,1
1864262190,0
5996587289,0
6200275400,1
1864288071,1
1864288123,1
1864288194,1
1864288215,1
1864288222,1
"[6320606701, 6320606703, 6320606700, 6320606702]",0
1865585315,1
1866948750,1
6285794892,1
6251737042,1
6189796086,1
6189793482,1
1867943012,1
1867942661,0
"[6189804714, 6189804730]",0
2949461351,0
5003245309,1
5003245271,2
5003245302,1
"[4950061536, 6008437139]",3
4950061604,1
"[1878600707, 4897308941, 4897308931, 6048928249, 4897308942, 6048928218]",1
"[4897308953, 6048928216]",1
"[5272526748, 6048928251]",2
6048928228,1
3459088630,1
"[4923383144, 5549095057]",1
9765912305,1
3048914419,1
3048914385,1
3048914394,1
5996578312,1
5996578287,1
"[5951776706, 9635358734, 5951776721, 5951776707, 5951776710, 9609244979]",1
1884297009,1
268790074,1
"[9922875529, 9922875533, 10134713995, 10134713994, 9922875560, 9922875594, 9922875578, 11133050481, 11133050474, 11755038675]",1
10978242430,1
268790109,1
5986221371,1
9922875567,1
11133080846,1
6241703459,1
6246157798,1
3275406902,1
2019927173,1
10734015373,2
"[8333202481, 8986262341]",1
10734015371,1
10939074503,1
1996709855,1
2015579704,1
5223087818,1
5223088322,2
"[2019928119, 2019928157, 2032040169, 2032022033]",2
2019928041,1
2032021999,1
2032021963,1
2032022035,1
2032022041,1
"[2486708952, 2032022059, 2486708956, 2032022050, 2486708959, 2486708968]",2
6189602721,1
2020027828,1
2032022027,2
6226820803,1
2032022077,1
"[2947659488, 6261437069, 6261437067]",1
"[2947659490, 2947659498, 2947659497, 2947659505]",1
2947659489,1
6645924512,1
2947659513,1
8815873712,1
6129623467,1
"[6241203012, 6241203011]",0
6241203005,1
2132098486,1
2162357657,1
6235533606,2
2175143405,1
2175143410,2
2444709453,2
"[2338871732, 6192164547]",1
"[2338871729, 8964717014, 2338871741, 6192164548]",1
2338871760,1
9357978681,1
"[2338871762, 6200938749]",2
2338871764,1
6192164564,2
2338871857,0
2338871878,1
2338871889,1
5576344906,0
2338871892,1
5908221495,1
2376700208,2
"[6192066230, 6192066231]",0
"[4809787715, 3576024547]",0
3727262977,2
3514862348,1
3237118710,1
4610023076,1
2444461310,2
"[2471077331, 2471077333, 2471077336, 4935342974, 4356739663, 11091451149, 11035622547, 6201028950]",1
5008551834,1
"[4935343234, 4935342978, 4935343232, 4935343224, 4935343208, 4935343228]",1
3092507971,1
"[6113310323, 6113310348, 6113310328, 6113310337, 6113310340]",1
5008551928,1
2471077338,1
3459088565,1
2471077340,1
2471077341,1
2471077339,2
2471077367,1
2471077344,0
2471077342,1
2471077347,0
2471077385,0
2471077370,0
2471077371,1
2471077388,1
2471077384,0
"[6113310372, 2471077381, 2471077387, 11036186266, 11036186265]",0
5008549374,0
2471077401,1
"[3459088701, 3092493765]",2
2471077376,0
2471077377,0
2471077397,2
3459088624,0
2471077398,0
2471077378,0
5231598420,0
"[3092493760, 3459088593]",0
2471077399,3
"[3459088778, 2471077414, 3459088829, 6113415180, 6113416403, 6113416407]",0
2471077405,0
"[2471077412, 3459088827]",0
2471077416,0
"[2471077432, 3459088907]",0
3092493764,1
"[2471077403, 3459088911]",1
"[6113343326, 6113343320, 6113343339, 6113343343, 6113343325, 6113343330]",1
"[3459088899, 3092493770]",0
"[6113337469, 9632076037, 6113337480, 6113343293]",1
"[6201022688, 6201022687, 6201021880]",0
"[3459089023, 11036186177, 3459089028, 11036186182, 11036186168]",1
3092493762,0
3092493767,1
2471077409,2
2471077434,1
"[3459088846, 3459088776, 3459088777, 3459088783, 3459088798, 3459088864, 3459088856, 3459088863]",1
"[2471077445, 3092493735]",2
"[3092493734, 3092493739]",1
"[3459089032, 3459089031, 3459089042, 3459089041]",1
2471077446,1
2471077431,2
"[3092493763, 3092493425]",0
2471077419,0
3092493428,0
3092493427,0
3092493426,2
3459088966,0
"[3459089037, 3459089046]",0
3092493743,1
3092493742,0
2471077448,0
3459089066,0
2516177536,0
2523979320,1
3048914383,2
5357482296,0
3048914393,1
3048914432,1
3048914411,1
5357482297,1
10313246367,1
3048914376,1
2532306836,0
4960855993,0
4960855996,0
"[2631579134, 5568216699]",1
"[4967109847, 5568216698]",1
"[5568216700, 2631631151]",3
2631579154,3
8867408643,1
4967109913,2
2774073146,1
"[2774073157, 2774073160]",1
"[2774073148, 4967110049]",1
2631579191,1
2774073156,1
2631579161,1
2631579227,1
2992089976,1
"[5611146469, 5556783714, 4967109872, 5568165282, 5568165286, 5568165273, 5568165289, 5568165288, 5611146472]",2
4571119762,1
5497789529,1
2631579317,2
"[4998806411, 4967109887, 5568165268, 5568165255, 5568165256, 5568165264, 5568165260, 5568165261, 5568165265, 5568165269]",1
